text,label
"['ini', 'timnya', 'ketinggalan', 'sih', 'petrik', 'malah', 'duduk', 'saja', 'minimal', 'kamu', 'teriak', 'anjing', 'di', 'pinggir', 'shiballl']",Negatif
"['wkwkwk', 'malu', 'tidak', 'pak']",Negatif
"['pak', 'bagaimana', 'nuh', 'loh']",Negatif
"['kalah', 'memalukan']",Negatif
"['seperti', 'ekspektasi', 'naik', 'lalu', 'hancurkan', 'ke', 'inti', 'bumi']",Negatif
"['kluivert', 'judi', 'memegang', 'australia']",Negatif
"['total', 'football', 'total', 'kalah']",Negatif
"['akibat', 'menjadikan', 'tukang', 'judi', 'sebagai', 'pelatih', 'timnas', 'total', 'football', 'kontol']",Negatif
"['badjingan', 'lo', 'et', 'badjingan', 'lo', 'arya', 'badjingan', 'lo', 'towel', 'badjingan', 'lo', 'justin', 'botak', 'zionist', 'badjingan', 'lo', 'patrick', 'kluivert']",Negatif
"['tidak', 'gaming', 'padahal', 'australia', 'tidak', 'full', 'line', 'up', 'anjirlah', 'minimal', 'poin', 'cok', 'kalau', 'tadi', 'main', 'aman', 'pasti', 'dapat', 'poin']",Negatif
"['pulang', 'saja', 'ke', 'bikini', 'bottom']",Negatif
"['mess', 'hilgers', 'dari', 'awal', 'sudah', 'tidak', 'ngeklop', 'sama', 'idzes', 'masih', 'saja', 'dipasang', 'coba', 'dari', 'awal', 'sudah', 'masang', 'ridho', 'sama', 'sih', 'eliano', 'tidak usah', 'pakai', 'el', 'klemer', 'sama', 'hilgers', 'cuk']",Negatif
"['ampas', 'banget', 'keputusan', 'lo', 'terbukti', 'sore', 'ini', 'pak']",Negatif
"['gue', 'kalau', 'jadi', 'sty', 'langsung', 'joget', 'velocity']",Negatif
"['tanggung', 'jawab', 'koe', 'kalah', 'ya', 'kalah', 'tur', 'ra', 'mengasih', 'johh']",Negatif
"['tidak', 'usah', 'cacicu', 'ganti', 'pelatih', 'pas', 'begini', 'dengan', 'pelatih', 'jelek', 'amsyong', 'makan', 'tuh']",Negatif
"['gatel', 'tidak pakai', 'adaptasi', 'kendala', 'komunikasi']",Negatif
"['mau', 'ikut', 'naikin', 'tagar', 'tapi', 'beliau', 'baru', 'pertama', 'kali', 'kalau', 'dilihat', 'dari', 'match', 'tadi', 'ya', 'tetap', 'kecewa', 'masa', 'anjir']",Negatif
"['percuma', 'bisa', 'mengobrol', 'tapi', 'tidak bisa', 'ngelatih', 'wkwkwk']",Negatif
"['kalau', 'kalah', 'tipis', 'masih', 'oke', 'tapi', 'ini', 'sampai', 'woy', 'yang', 'sama', 'jepang', 'saja', 'dulu', 'kita']",Negatif
"['sty', 'tidak', 'sampai', 'kayak', 'begini']",Negatif
['busuk'],Negatif
"['pondasi', 'kuat', 'yang', 'di', 'bangun', 'sty', 'selama', 'hampir', 'tahun', 'dihancurkan', 'kluivert', 'dalam', 'satu', 'pertandingan']",Negatif
"['patrick', 'berburu', 'uburubur', 'saja', 'sama', 'spongebob']",Negatif
"['apa', 'itu', 'proses']",Negatif
"['mau', 'sedih', 'lihat', 'hasil', 'aussie', 'indonesia', 'tapi', 'teringat', 'cara', 'kita', 'memperlakukan', 'well', 'deserved']",Negatif
"['sty', 'ketawa', 'melihat', 'ini', 'wak']",Negatif
"['siapa', 'yang', 'rekomendasikan', 'patrick', 'buat', 'jadi', 'pelatih', 'baru', 'timnas', 'indonesia', 'patrick', 'dark', 'system', 'anying', 'padahal', 'dirteknya', 'bagus', 'loh']",Negatif
"['racikan', 'kacau', 'balau']",Negatif
"['apa', 'itu', 'prosas', 'proses']",Negatif
"['minford', 'memang', 'sudah', 'prediksi', 'indonesia', 'bakal', 'kalah', 'tapi', 'tidak', 'sampai', 'sebobrok', 'ini', 'anjir', 'hasilnya']",Negatif
"['demi', 'tuhan', 'ini', 'permainan', 'timnas', 'paling', 'jelek', 'di', 'babak', 'kualifikasi', 'pildun']",Negatif
"['ya', 'setidaknya', 'masih', 'ada', 'pertandingan', 'berikutnya', 'di', 'gbk', 'untuk', 'menyaksikan', 'lanjutan', 'ketololan', 'kluivert', 'dan', 'federasi']",Negatif
"['xixixi', 'terbantai', 'cikkk']",Negatif
"['negara', 'sama', 'timnasnya', 'gelap']",Negatif
"['ft', 'australia', 'indonesia', 'memang', 'tidak', 'mudah', 'melawan', 'australia', 'di', 'kandangnya', 'tapi', 'goals', 'conceded', 'itu', 'tidak', 'bisa', 'dimaafkan', 'apapun', 'alasan', 'dari', 'cangkem', 'federasi', 'exco', 'tim', 'pelatih', 'memalukan']",Negatif
"['singkat', 'saja', 'kontol']",Negatif
"['sebuah', 'perbedaan', 'alias', 'ngentot', 'kamu', 'pakai', 'et', 'semua', 'pssi', 'tahi']",Negatif
"['kluivert', 'kontol', 'kluivert', 'kontol', 'penjudi', 'erick', 'tohir', 'ngentot', 'lo', 'semua', 'anjing', 'pssi', 'kontol']",Negatif
"['bodo', 'amat', 'tidak', 'ada', 'namanya', 'adaptasi', 'cokkk']",Negatif
"['di', 'kasih', 'harapan', 'sama', 'sty', 'sampai', 'game', 'ke', 'langsung', 'di', 'kubur', 'dalam', 'sama', 'kluivert']",Negatif
"['pas', 'lihat', 'patrick', 'duduk', 'di', 'bench', 'tadi', 'gua', 'makin', 'kangen', 'shin', 'tae', 'yong', 'ingat', 'banget', 'sty', 'selalu', 'berdiri', 'full', 'time', 'dengan', 'raut', 'begini', 'tanpa', 'sempat', 'senyum', 'sedikit', 'pun']",Negatif
"['wayolohh', 'petrikkk']",Negatif
"['terima', 'kasih', 'sudah', 'berjuang', 'para', 'pemain', 'timnas', 'buat', 'ketum', 'kluivert', 'dan', 'antekanteknya', 'silakan', 'out']",Negatif
"['kembalikan', 'shin', 'tae', 'yong', 'pulangkan', 'kluivert']",Negatif
"['tidak', 'ada', 'proses', 'proses']",Negatif
"['petrik', 'ya', 'petengg', 'gelapp']",Negatif
"['jaman', 'sty', 'tidak pernah', 'se', 'malu', 'ini']",Negatif
"['ajg', 'lu', 'debut', 'kayak', 'begini', 'sampai']",Negatif
"['serius', 'ini', 'wkwk']",Negatif
"['out', 'saja', 'sudah', 'kamu', 'patrick', 'star']",Negatif
"['ini', 'yang', 'kata', 'ya', 'tim', 'kepelatihan', 'terbaik', 'ini', 'ya', 'setan', 'kau']",Negatif
"['sudah', 'waktunya', 'buka', 'puasa', 'goblok', 'cukkk']",Negatif
"['malu', 'banget']",Negatif
"['buntu', 'taktik']",Negatif
"['buka', 'sty', 'lovers', 'tapi', 'ini', 'tamparan', 'bahwa', 'proses', 'yang', 'sedang', 'dirintis', 'dan', 'di', 'hancurkan', 'secepat', 'ini', 'tuh', 'kayak', 'begini', 'ya', 'bapakkk']",Negatif
"['terima', 'kasih', 'sudah', 'menghancurkan', 'harapan', 'kami']",Negatif
"['timnas', 'indonesia', 'dikutuk', 'karena', 'pelatih', 'ya', 'penjudi', 'dan', 'staff', 'ya', 'pelaku', 'pelecehan', 'seksual']",Negatif
"['memalukan', 'wajib', 'ini']",Negatif
"['bravo', 'btw', 'jadi', 'kan', 'ganti', 'pelatih', 'baru']",Negatif
"['erik', 'kontol']",Negatif
"['pelatih', 'dark', 'sistem', 'tahi']",Negatif
"['sampah', 'memang', 'woi']",Negatif
"['sty', 'diganti', 'salah', 'satu', 'alasannya', 'kendala', 'bahasa', 'tapi', 'mainnya', 'menyambung', 'sekarang', 'sudah', 'sama', 'bahasanya', 'malah', 'tidak', 'menyambung', 'mainnya']",Negatif
"['bawa', 'balik', 'sty', 'jangan', 'kasih', 'pakai', 'lagi', 'yang', 'ngelatih', 'lawak', 'banget']",Negatif
"['bubar', 'bubar', 'bodo', 'amat', 'injury', 'time']",Negatif
"['halah', 'kontol', 'masuk', 'round', 'saja', 'sudah', 'tidak', 'mungkin', 'ini']",Negatif
"['patrick', 'tolol', 'soksok', 'total', 'football', 'high', 'press', 'high', 'line', 'lawan', 'aussie', 'bandar', 'judi', 'tahi', 'anjing']",Negatif
"['koordinasi', 'team', 'perasaan', 'malah', 'jauh', 'lebih', 'baik', 'di', 'jaman', 'sty', 'walaupun', 'pola', 'mainnya', 'jadi', 'defensif', 'tapi', 'yang', 'ini', 'ampun', 'mak']",Negatif
"['wkwkwkkwkwkkwkwkk', 'sakiiitt', 'hati', 'banget', 'guaaa', 'sumpaaahhh']",Negatif
"['tidak', 'pemerintah', 'tidak', 'timnas', 'semuanya', 'bikin', 'kecewa', 'juancoookkk']",Negatif
"['damn', 'dibantaiii']",Negatif
"['mampus', 'tuh', 'total', 'football']",Negatif
"['sorry', 'tapi', 'sayang', 'pak', 'et', 'kali', 'ini', 'kami', 'cukup', 'kecewa', 'sama', 'keputusan', 'bapak', 'mecat', 'sty', 'di', 'momen', 'krusial', 'ini']",Negatif
"['kata', 'gue', 'mah', 'ya', 'ampun', 'sudah', 'ini', 'pellatih']",Negatif
"['sudah', 'fix', 'banget', 'ini', 'pasti', 'ig', 'timnas', 'tidak', 'bakal', 'mau', 'ngeposting', 'fulltime']",Negatif
"['lagi', 'enak', 'nganggur', 'malah', 'di', 'suruh', 'gawe', 'hir', 'baru', 'juga', 'jadi', 'macan', 'asia', 'eh', 'malah', 'balik', 'jadi', 'kucing', 'lagi']",Negatif
"['koocaaakkk', 'tidak', 'ngeri', 'mereka', 'mainnya', 'kayak', 'bagaimana']",Negatif
"['cuy', 'sudah', 'menunggu', 'lama']",Negatif
"['lagi', 'enak', 'nganggur', 'malah', 'di', 'suruh', 'gawe', 'hir', 'baru', 'juga', 'jadi', 'macan', 'asia', 'eh', 'malah', 'balik', 'jadi', 'kucing', 'lagi']",Negatif
"['pemerintah', 'anjeng', 'pssi', 'anjeng', 'erick', 'tohir', 'anjeng', 'kluivert', 'anjeng', 'goblok', 'dipek', 'dewe', 'cokkk', 'bajingannn']",Negatif
"['lawan', 'jepang', 'saja', 'kita', 'tidak', 'sampai', 'goal', 'anjinggg']",Negatif
"['memang', 'tidak', 'tau', 'taktik', 'bukan', 'miskin', 'taktik', 'lagi']",Negatif
"['attacking', 'football', 'orgasm', 'menang', 'tidak', 'penting', 'yang', 'penting', 'menyerang']",Negatif
"['pakai', 'sangat', 'memalukan', 'lawan', 'jepang', 'saja', 'tidak', 'bisa', 'menyerang']",Negatif
"['menonton', 'timnas', 'main', 'kayak', 'begini', 'cuman', 'ngurangin', 'pahala', 'puasa', 'doang']",Negatif
"['back', 'tapi', 'era', 'kegelapan']",Negatif
"['kesabaran', 'ada', 'habis', 'ya', 'nathan']",Negatif
"['percayalah', 'kluivert', 'ini', 'nasibnya', 'bakalan', 'sama', 'kayak', 'simon', 'mcmanemy', 'di']",Negatif
"['pelatih', 'tidak ada', 'strategi', 'tidak ada', 'taktik']",Negatif
"['woy', 'sty', 'bisa', 'kamu', 'malah', 'tidak', 'guna', 'ganti', 'pelatih', 'mengomong', 'saja', 'kamu', 'pildun', 'pildun']",Negatif
"['bangsat', 'kalah', 'telak']",Negatif
"['kemarin', 'shin', 'tae', 'yong', 'tidak', 'ginigini', 'amat', 'mainnya', 'cok']",Negatif
"['segera', 'klb', 'pssi', 'pecat', 'dari', 'ketua', 'umum', 'orang', 'yang', 'pantas', 'dihina', 'dicacimaki', 'ya', 'orang', 'ini', 'memecat', 'coach', 'sty', 'disaat', 'timnas', 'indonesia', 'dalam', 'performa', 'baikbaik', 'saja', 'karena', 'kalah', 'di', 'aff', 'sty', 'terus', 'dipecat']",Negatif
"['australia', 'bisa', 'gol', 'ya', 'harusnya', 'jepang', 'bisa', 'lebih', 'kalau', 'masih', 'pakai', 'pelatih', 'yang', 'sama', 'juni', 'nanti']",Negatif
"['wkwkw', 'bangkai', 'langsung', 'trending']",Negatif
"['gua', 'kira', 'menonton', 'timnas', 'bisa', 'ngurangin', 'rasa', 'kesel', 'gua', 'ke', 'negara', 'ini', 'ternyata', 'sama', 'saja', 'fak']",Negatif
"['main', 'kayak', 'tidak', 'sarapan']",Negatif
"['strategi', 'macam', 'main', 'pas', 'bodok']",Negatif
"['om', 'patrick', 'terlalu', 'pada', 'main', 'terbuka', 'padahal', 'pemain', 'kita', 'levelnya', 'masih', 'dibawah', 'australia']",Negatif
"['erick', 'thohir', 'anda', 'yang', 'harus', 'tanggung', 'jawab']",Negatif
"['tidak', 'mengerti', 'banget', 'ajing', 'lawan', 'jepang', 'saja', 'sponbob', 'petrik']",Negatif
"['tolong', 'sebutkan', 'prestasi', 'patrick', 'sebagai', 'pelatih']",Negatif
"['pasti', 'nanti', 'diberita', 'pada', 'bilangnya', 'nanti', 'bilangnya', 'tapi', 'kan', 'kluivert', 'bisa', 'membobol', 'gawang', 'aus', 'makan', 'tuh', 'total', 'football']",Negatif
"['pecat', 'bubarin']",Negatif
"['total', 'kontol', 'inimah', 'bukan', 'total', 'football']",Negatif
"['bagaimana', 'pak', 'kami', 'sudah', 'tidak', 'percaya', 'proses']",Negatif
"['patrick', 'kluivert', 'tidak', 'punya', 'strategi', 'untuk', 'menyerang', 'dan', 'bertahan', 'saat', 'bola', 'mati', 'atau', 'serangan', 'balik', 'akibatnya', 'timnas', 'garuda', 'kalah', 'jika', 'kalah', 'telak', 'erick', 'thohir', 'benar', 'blunder', 'pilih', 'pelatih']",Negatif
"['salah', 'erick', 'thohir']",Negatif
"['anjing', 'kau', 'botak']",Negatif
"['sudah', 'lah', 'tidak', 'mood']",Negatif
"['kemasukan', 'set', 'piece', 'sudah', 'lah', 'kelar']",Negatif
"['sampahhh', 'pelatih', 'tolol', 'federasi', 'goblok']",Negatif
"['balikin', 'petrik', 'ke', 'bikini', 'bottom', 'jaya', 'pelatih', 'tidak', 'guna']",Negatif
"['lagi', 'enak', 'nganggur', 'malah', 'di', 'suruh', 'gawe', 'hir', 'baru', 'juga', 'jadi', 'macan', 'asia', 'eh', 'malah', 'balik', 'jadi', 'kucing', 'lagi']",Negatif
"['allahuakbar', 'terima kasih', 'abang', 'patrick']",Negatif
"['di', 'ganti', 'dengan', 'harapan', 'bisa', 'menang', 'dong', 'bukan', 'koar']",Negatif
"['blunder', 'erick', 'thohir', 'memecat', 'pelatih', 'dipertengahan', 'padahal', 'sudah', 'bagus', 'pakai', 'skema', 'sty', 'secara', 'defend', 'lebih', 'bagus', 'ini', 'malah', 'sok', 'main', 'total', 'football', 'tidak jelas', 'banget', 'lihat', 'track', 'recordnya', 'saja', 'sudah', 'mengkhawatirkan', 'dan', 'benar', 'saja']",Negatif
"['sudah', 'gue', 'kataaa', 'ridho', 'daritadiii', 'elaahhh', 'dodol', 'banget', 'sih', 'kluivert']",Negatif
"['anjing', 'taiii']",Negatif
"['ya', 'allah']",Negatif
"['busettt', 'di', 'bantai', 'aus']",Negatif
"['hari', 'hari', 'jadi', 'orang', 'indonesia', 'banyak', 'banget', 'cobaannya', 'ya', 'allah']",Negatif
"['mampuuusss', 'et', 'arya', 'pssi', 'anjing', 'kabeh']",Negatif
"['poor', 'hindia', 'belanda']",Negatif
['mampus'],Negatif
"['memang', 'tolol', 'banget', 'yang', 'mengganti', 'pelatih', 'saat', 'ditengah', 'ajang', 'kopetisi', 'apalagi', 'pelatih', 'tidak', 'ada', 'taktik', 'begini', 'yang', 'diganti', 'hadeh']",Negatif
"['keputusan', 'paling', 'tolol', 'ganti', 'pelatih', 'ngancurin', 'timnas', 'doang', 'lo', 'kntol']",Negatif
"['penyakit', 'timnas', 'nih', 'di', 'menit', 'akhir', 'banyak', 'pelanggaran']",Negatif
"['amalan', 'apa', 'sih', 'yang', 'dilakuin', 'sama', 'sananta', 'kok', 'hoki', 'benar', 'dipanggil', 'timnas', 'mulu', 'dari', 'era', 'sty', 'perasaan', 'menerima', 'bola', 'saja', 'tidak', 'mleset', 'muluu']",Negatif
"['alaaah', 'sananta']",Negatif
"['sty', 'menyalakan', 'api', 'harapan', 'ratusan', 'juta', 'rakyat', 'indonesia', 'pecinta', 'sepak', 'bola', 'setelah', 'apinya', 'besar', 'tiba', 'ada', 'yang', 'menyuruh', 'pergi', 'orang', 'yang', 'menyalakan', 'api', 'harapan', 'itu', 'dan', 'mencari', 'pengganti', 'dan', 'penggantinya', 'adalah', 'orang', 'yang', 'mematikan', 'harapan', 'itu']",Negatif
"['kayaknya', 'bakal', 'kejadian', 'ini', 'coach', 'patrick', 'out', 'terus', 'head', 'coach', 'timnas', 'jadinya', 'ya', 'alex', 'pastor']",Negatif
"['tegakkan', 'kepala', 'kalian', 'wahai', 'pemain', 'timnas', 'biar', 'kami', 'yang', 'teriak']",Negatif
"['pelatih', 'tarkam', 'memalukan']",Negatif
"['malah', 'asistennya', 'yang', 'sibuk', 'kasih', 'instruksi', 'yang', 'pakai', 'jas', 'anteng', 'benar', 'sudah', 'kayak', 'tamu', 'kondangan', 'pak', 'ayo', 'dong', 'pak', 'pelatihnya', 'dirotasi', 'saja', 'biar', 'alex', 'pastoor', 'yang', 'jadi', 'head', 'coach', 'timnas', 'indonesia']",Negatif
"['tidak usah', 'gaslight', 'masih', 'banyak', 'orang', 'yang', 'lebih', 'capable', 'dan', 'bertanggung', 'jawab', 'daripada', 'dia', 'banyak', 'malah', 'timnas', 'bukan', 'soal', 'diaspora', 'semata', 'mikir', 'yang', 'jauh']",Negatif
"['bikin', 'koreo', 'sty']",Negatif
"['bagus', 'sekali', 'pelatih', 'baru', 'kalian', 'pssi', 'bisa', 'kalah']",Negatif
"['yes', 'ada', 'highlights', 'ya', 'bisa', 'lihat', 'petrikk', 'menyengir', 'di', 'pinggir', 'lapangan', 'lagi']",Negatif
"['tapi', 'tidak', 'lima', 'satu', 'juga', 'pea']",Negatif
"['sty', 'yang', 'lebih', 'di', 'butuhkan', 'saat', 'ini']",Negatif
"['melihat', 'tim', 'kepelatihan', 'sekarang', 'yang', 'kurang', 'persiapan', 'tidak', 'tahu', 'karakter', 'amp', 'chemistry', 'pemain', 'belum', 'tau', 'pola', 'di', 'asia', 'hasil', 'draw', 'saja', 'sudah', 'bagus', 'pelatih', 'kelas', 'kacang', 'kok', 'menggantikan', 'pelatih', 'kelas', 'world', 'cup', 'hahaha', 'mimpi', 'lolos', 'world', 'cup', 'pula']",Negatif
"['coach', 'lama', 'lebih', 'mengenali', 'pemain']",Negatif
"['patrick', 'kluivert', 'sangat', 'memalukan', 'kalah', 'kebantai', 'wkwkw']",Negatif
"['pengkudetaan', 'shin', 'taeyong', 'diganti', 'dengan', 'kluivert', 'adalah', 'usaha', 'pssi', 'menggagalkan', 'timnas', 'indonesia', 'lolos', 'ke', 'piala', 'dunia', 'pssi', 'erick', 'thohir', 'ratu', 'tisha', 'update', 'score', 'bola', 'gibolofficial', 'tvonenews', 'bri', 'liga']",Negatif
"['kan', 'tujuan', 'pssi', 'ganti', 'pelatih', 'di', 'tengah', 'jalan', 'kalau', 'bukan', 'buat', 'hasil', 'instan', 'lalu', 'apa', 'harapannya', 'pelatih', 'baru', 'lebih', 'mumpuni', 'buat', 'lolosin', 'ke', 'pildun', 'kalau', 'bukan', 'buat', 'hasil', 'instan', 'kenapa', 'ganti', 'di', 'tengah', 'jalan', 'kalau', 'dalihnya', 'butuh', 'prosesadaptasi', 'ya', 'jangan', 'di', 'saat', 'krusial', 'nyisain', 'laga', 'dong']",Negatif
"['fvckk', 'woii', 'kancut', 'influencer', 'lo', 'geblek', 'tingkat', 'dewa', 'asal', 'mangap', 'saja']",Negatif
"['memilukan', 'dan', 'sangat', 'memalukan', 'pemain', 'sekelas', 'mereka', 'tampak', 'pemain', 'amatir', 'ditangan', 'coach', 'kluivert']",Negatif
"['pemain', 'bola', 'jika', 'sudah', 'terbiasa', 'ikuti', 'instruksi', 'pelatih', 'sama', 'dengan', 'belajar', 'asah', 'otak', 'sesuai', 'aturanjika', 'tidak', 'mau', 'ikuti', 'instruksi', 'pelatih', 'program', 'memori', 'akan', 'rusak', 'cc']",Negatif
"['kecewa', 'sama', 'pak', 'erik', 'tohir', 'yang', 'memecat', 'sty', 'dan', 'memilih', 'pelatih', 'yang', 'lebih', 'buruk']",Negatif
"['sangatt', 'memalukann', 'kalahh', 'telak', 'dengan', 'australia', 'yang', 'bukan', 'tim', 'utamanya']",Negatif
"['main', 'terbuka', 'lawan', 'tim', 'yang', 'ranknya', 'jauh', 'diatas', 'di', 'laga', 'debut', 'di', 'kandang', 'lawan', 'lagiitu', 'saja', 'sudah', 'nunjukin', 'hijaunya', 'kapasitasnya', 'sebagai', 'pelatih', 'apa', 'tidak', 'bisa', 'menahan', 'sebentar', 'untuk', 'cara', 'pelatih', 'dan', 'terlalu', 'dipaksakan', 'ya', 'minimal', 'diatas', 'sty']",Negatif
"['kompetisi', 'hidup', 'mati', 'kok', 'masih', 'cobakaya', 'coretax', 'saja', 'negara', 'cobatapi', 'banyak', 'failure', 'ya']",Negatif
"['salam', 'terbantai', 'dari', 'patrick', 'kluivert']",Negatif
"['terlihat', 'terdiam', 'selama', 'menit', 'karena', 'menunggu', 'gol', 'ke', 'aussie', 'supaya', 'semakin', 'aman', 'buat', 'tembus', 'high', 'line', 'defence', 'pemilihan', 'line', 'up', 'yang', 'berbeda', 'dari', 'pendahulunya', 'adalah', 'upaya', 'supaya', 'menang', 'taruhannya']",Negatif
"['jadi', 'pahamkan', 'kenapa', 'sty', 'waktu', 'di', 'gbk', 'melawan', 'australia', 'pakai', 'bek', 'sekaligus', 'paham', 'kan', 'kenapa', 'indonesia', 'tidak', 'bermain', 'terbuka', 'mana', 'nih', 'pundit', 'anjing', 'yang', 'mengomong', 'indonesia', 'main', 'parkir', 'bus', 'waktu', 'di', 'gbk', 'tidak', 'bermain', 'menyerang', 'anjing', 'itu', 'pundit', 'kalian', 'semua', 'tau', 'siapa', 'orgnya', 'kata', 'anjing']",Negatif
"['mana', 'nih', 'suara', 'ini', 'nih', 'yang', 'namanya', 'total', 'football', 'buat', 'menambah', 'pengetahuan', 'orang', 'pintar', 'di', 'saja', 'nih', 'belanda', 'yang', 'main', 'total', 'football', 'berapa', 'kali', 'juara', 'pildun', 'spanyol', 'jerman', 'brasil', 'saja', 'kalau', 'main', 'tidak', 'mulu', 'total', 'football', 'lah', 'kita', 'yang', 'masih', 'ingusan', 'mau', 'sokan']",Negatif
"['inilah', 'contoh', 'ketamakan', 'kemunafikan', 'dan', 'kegilaan', 'kalianitulah', 'hasilnyaemas', 'kaubuang', 'mas', 'belanda', 'tidak jelas', 'yang', 'sebagai', 'pelatih', 'hancur', 'kau', 'ambilhmmmotak', 'kalian', 'dimana']",Negatif
"['nasib', 'ini', 'kayaknya', 'mirip', 'sama', 'nasib', 'pak', 'waktu', 'mau', 'jadi', 'cawapres', 'awalnya', 'terang', 'mendekati', 'garis', 'finish', 'ambyar']",Negatif
"['coba', 'min', 'sorot', 'pelatih', 'kamu', 'yang', 'katanya', 'total', 'football', 'itu', 'dikasi', 'pelatih', 'pildun', 'malah', 'ngambil', 'pelatih', 'parlay']",Negatif
"['mandiri', 'lima', 'satu', 'sendiri']",Negatif
"['memang', 'yakin', 'bisa', 'mengalahkan', 'bahrain', 'dan', 'china', 'itu', 'pertanyaan', 'pentingnya', 'melihat', 'permainan', 'lawan', 'australia', 'dimana', 'defender', 'letoy', 'dan', 'organisasi', 'serta', 'taktik', 'permainan', 'random', 'spesimistis', 'dengan', 'pelatih', 'baru', 'bisa', 'memperbaikinya', 'dalam', 'waktu', 'hari']",Negatif
"['timnas', 'kita', 'kocak', 'apa', 'lagi', 'pelatihnya', 'kayak', 'sampah']",Negatif
"['wkwwkwkwkwkwkwkwkwkwkw', 'ketawa', 'saja', 'sih', 'gua', 'pegang', 'australia', 'saja', 'soal', 'ya', 'neng', 'ojeh', 'dari', 'australia']",Negatif
"['ttpi', 'tidak', 'mendukung', 'kebodohan', 'dari', 'pengurus', 'federasi', 'terutama', 'sebagai', 'chairman']",Negatif
"['mampus', 'kalah', 'kena', 'bala', 'lo', 'gara', 'gara', 'mau', 'nutup', 'stasiun', 'karet', 'sialan']",Negatif
"['iya', 'memang', 'bukan', 'goblok', 'kok', 'tapi', 'goblok', 'banget']",Negatif
"['federasi', 'lo', 'kayak', 'kebon', 'binatang', 'isinya', 'anjing', 'semua']",Negatif
"['halah', 'halah', 'hancur']",Negatif
"['kalau', 'besok', 'di', 'gbk', 'ketemu', 'sama', 'orang', 'ini', 'suruh', 'keluar', 'stadion', 'saja', 'daripada', 'menyampah', 'visual', 'di', 'gbk', 'timnas', 'dan', 'suporter', 'indonesia', 'tidak', 'butuh', 'bacotan', 'mereka']",Negatif
"['sudah', 'dapat', 'depan', 'modelan', 'begini', 'eh', 'pelatihnya', 'goblok']",Negatif
"['goblok', 'tolol', 'banget', 'ajinggg']",Negatif
"['kang', 'emil', 'sial', 'mana', 'sudah', 'kadung', 'jadi', 'wni', 'lagi']",Negatif
"['tapi', 'kang', 'judi']",Negatif
"['bacot', 'kamu', 'gara', 'erik', 'thohir', 'timnas', 'jadi', 'hancur', 'lagi']",Negatif
"['ijin', 'bela', 'negara', 'lalu', 'dibantaiii']",Negatif
"['debut', 'kluivert', 'gagal', 'total']",Negatif
"['kalau', 'cuma', 'sekedar', 'dibantai', 'mah', 'tidak', 'perlu', 'pakai', 'pelatih', 'eropa', 'juga', 'bisa', 'min', 'sudah', 'kalian', 'pulang', 'indonesia', 'turun', 'juanda', 'saja', 'lanjut', 'naik', 'kereta', 'airlangga', 'ke', 'jakarta']",Negatif
"['balik', 'lagi', 'ke', 'history', 'kluivert', 'itu', 'sendiri', 'ingin', 'berpadangangan', 'negatif', 'tapi', 'negara', 'ini', 'sedang', 'tidak', 'baikbaik', 'saja']",Negatif
"['justru', 'dengan', 'begini', 'malah', 'menurunkan', 'pamor', 'ya', 'padahal', 'kiprah', 'ya', 'di', 'sepakbolah', 'sudah', 'tidak usah', 'di', 'pertanyakan', 'lagi', 'tapi', 'semoga', 'kedepan', 'memang', 'lebih', 'baik', 'timnas', 'kita']",Negatif
"['apaan', 'ternama', 'ternama', 'mah', 'ambil', 'mancini', 'kali', 'wkwk']",Negatif
"['pelatih', 'lagi', 'di', 'trend', 'positif', 'malah', 'diganti', 'kontol']",Negatif
"['kumpulan', 'orang', 'bodoh']",Negatif
"['kalau', 'sama', 'pelatih', 'sekarang', 'bukan', 'diajari', 'taktik', 'tapi', 'diajari', 'parlay', 'wkwk']",Negatif
"['kau', 'panen', 'apa', 'yang', 'kau', 'tanam', 'lebih', 'parah', 'lagi', 'kalau', 'kau', 'tak', 'paham', 'teknik', 'menanam', 'pasti', 'hancur', 'sudah']",Negatif
"['kocak', 'memang']",Negatif
"['ini', 'juga', 'golongan', 'orang', 'goblok']",Negatif
"['yang', 'harus', 'diamuk', 'adalah', 'yang', 'mecat', 'sty', 'ya']",Negatif
"['goblok', 'sudah', 'dibilangin', 'main', 'aman', 'seperti', 'match', 'sebelumnya', 'malah', 'main', 'terbuka']",Negatif
"['kita', 'tau', 'pelatih', 'dan', 'ketua', 'pssi', 'yang', 'gobloknya', 'bukan', 'main']",Negatif
"['federasi', 'ketika', 'di', 'isi', 'orangorang', 'bego', 'gaktau', 'diuntung', 'jadinya', 'timnas', 'kita', 'kebantai']",Negatif
"['mana', 'sih', 'thohir', 'thohir', 'itu']",Negatif
"['memang', 'asu', 'nih', 'pelatih']",Negatif
"['kukira', 'patrik', 'kluivert', 'trrnyaya', 'patriknya', 'spongbob', 'kenapa', 'hal', 'sekecil', 'ini', 'harus', 'berbobong', 'apa', 'yang', 'kamu', 'lakukan', 'patrikkk']",Negatif
